FID,posti_alue,nimi,namn,euref_x,euref_y,pinta_ala,vuosi,kunta,he_vakiy,he_naiset,he_miehet,he_kika,he_0_2,he_3_6,he_7_12,he_13_15,he_16_17,he_18_19,he_20_24,he_25_29,he_30_34,he_35_39,he_40_44,he_45_49,he_50_54,he_55_59,he_60_64,he_65_69,he_70_74,he_75_79,he_80_84,he_85_,ko_ika18y,ko_perus,ko_koul,ko_yliop,ko_ammat,ko_al_kork,ko_yl_kork,hr_tuy,hr_ktu,hr_mtu,hr_pi_tul,hr_ke_tul,hr_hy_tul,hr_ovy,te_taly,te_takk,te_as_valj,te_nuor,te_eil_np,te_laps,te_plap,te_aklap,te_klap,te_teini,te_aik,te_elak,te_omis_as,te_vuok_as,te_muu_as,tr_kuty,tr_ktu,tr_mtu,tr_pi_tul,tr_ke_tul,tr_hy_tul,tr_ovy,ra_ke,ra_raky,ra_muut,ra_asrak,ra_asunn,ra_as_kpa,ra_pt_as,ra_kt_as,tp_tyopy,tp_alku_a,tp_jalo_bf,tp_palv_gu,tp_a_maat,tp_b_kaiv,tp_c_teol,tp_d_ener,tp_e_vesi,tp_f_rake,tp_g_kaup,tp_h_kulj,tp_i_majo,tp_j_info,tp_k_raho,tp_l_kiin,tp_m_erik,tp_n_hall,tp_o_julk,tp_p_koul,tp_q_terv,tp_r_taid,tp_s_muup,tp_t_koti,tp_u_kans,tp_x_tunt,pt_vakiy,pt_tyovy,pt_tyoll,pt_tyott,pt_tyovu,pt_0_14,pt_opisk,pt_elakel,pt_muut,geom
pno_tilasto_2015.3,90460,Oulunsalo Keskus,Oulunsalo centrum,422318.7816,7201765.882,50712400,2014,564,8590,4271,4319,33,470,670,963,436,284,248,346,470,606,702,583,571,509,405,416,397,205,170,80,59,5733,1108,4625,317,2851,838,619,5733,24238,22692,881,3451,1401,138955062,3161,2.7,37.3,185,135,1264,391,690,611,504,1290,621,2396,696,69,3120,44514,40518,538,1975,607,138883886,216,2290,251,2039,3289,100.7,2972,317,1935,11,411,1513,11,0,176,10,6,219,160,174,45,207,16,16,95,16,32,275,410,6,61,0,0,0,8544,3993,3602,391,4551,2388,728,1176,259,"MULTIPOLYGON (((422666.6180999996 7205302.1554000005, 422704.8200000003 7205272.381099999, 422822.9347000001 7205403.445999999, 422891.9918999998 7205462.317299999, 423095.58210000023 7205478.227499999, 423199.71860000025 7205666.254500002, 423200.9324000003 7205665.184900001, 423202.0148 7205664.1483, 423245.83079999965 7205623.855500001, 423492.99629999977 7205403.874400001, 423538.0828 7205364.27, 423583.58079999965 7205325.870700002, 423606.6514999997 7205307.57, 423607.34049999993 7205307.060699999, 423630.0795999998 7205290.251899999, 423654.0209999997 7205274.335499998, 423678.6843999997 7205260.3825, 423704.34530000016 7205249.1349, 423730.7494000001 7205241.307399999, 423758.1228 7205236.105, 423786.20359999966 7205232.817400001, 423814.7922 7205230.9012, 423840.35280000046 7205230.055100001, 423843.73790000007 7205229.943100002, 423902.27940000035 7205229.7140999995, 424020.19739999995 7205230.485300001, 424049.6023000004 7205229.9542, 424078.8984000003 7205228.7282, 424108.03529999964 7205226.517700002, 424136.95019999985 7205222.949900001, 424165.1149000004 7205217.824000001, 424193.05989999976 7205211.368500002, 424220.8395999996 7205203.924800001, 424231.9573999997 7205200.6371, 424248.4924999997 7205195.747499999, 424303.4989 7205177.8585, 424358.09979999997 7205158.465, 424385.18740000017 7205148.219900001, 424412.0621999996 7205137.519499999, 424424.45380000025 7205132.2555, 424438.63989999983 7205126.229200002, 424464.8035000004 7205114.1504999995, 424490.3957000002 7205101.009399999, 424516.0175999999 7205086.133000001, 424541.02440000046 7205070.143300001, 424542.2156999996 7205069.327599999, 424565.5673000002 7205053.3396000005, 424589.7444000002 7205035.9377, 424637.1484000003 7204999.8631, 424660.32540000044 7204981.307599999, 424683.0278000003 7204962.396600001, 424705.07930000033 7204943.055399999, 424718.0395999998 7204930.8521, 424726.2198000001 7204923.149599999, 424746.08359999955 7204902.4750000015, 424764.1732000001 7204880.7436, 424779.8258999996 7204857.5656, 424792.48259999976 7204832.669100001, 424802.7122999998 7204806.3365, 424811.1783999996 7204778.963799998, 424818.3841000004 7204750.850200001, 424824.7012 7204722.2179999985, 424835.71329999994 7204664.010600001, 424865.2167999996 7204487.187600002, 424875.89580000006 7204428.4417, 424888.1730000004 7204370.151000001, 424895.31819999963 7204341.285799999, 424902.9040000001 7204314.2082, 424919.65220000036 7204261.357999999, 424919.90639999975 7204260.5559, 424938.4138000002 7204207.320700001, 424967.73610000033 7204127.964299999, 424988.2006000001 7204075.474100001, 425009.87119999994 7204023.6589, 425010.8788999999 7204021.4443, 425021.4587000003 7203998.193500001, 425033.80429999996 7203973.181600001, 425047.1799999997 7203948.791099999, 425061.4053999996 7203925.798500001, 425076.66889999993 7203903.463799998, 425092.7768000001 7203881.701099999, 425109.6043999996 7203860.4728999995, 425127.08999999985 7203839.788899999, 425145.2315999996 7203819.7073, 425164.0845999997 7203800.3368999995, 425183.76350000035 7203781.8418999985, 425203.42009999976 7203765.088300001, 425223.6831 7203748.9833, 425224.93489999976 7203748.0231, 425285.55759999994 7203701.5227999985, 425308.07909999974 7203683.266600002, 425396.3959999997 7203607.568700001, 425408.426 7203597.478, 425418.6769000003 7203588.8796, 425441.3415000001 7203570.707899999, 425464.5900999997 7203553.335700002, 425489.2971000001 7203536.5273, 425514.65079999994 7203520.6217, 425518.61170000024 7203518.284899998, 425540.4715999998 7203505.388, 425566.62210000027 7203490.6697, 425619.51680000033 7203462.487500001, 425646.1177000003 7203449.042199999, 425672.7489 7203436.1589, 425699.36560000014 7203424.0419000015, 425725.9252000004 7203413.0033, 425728.2620000001 7203412.1631000005, 425752.3826000001 7203403.4901, 425778.68659999967 7203396.119899999, 425804.77550000045 7203391.726300001, 425830.5729 7203391.412900001, 425854.68450000044 7203395.699000001, 425878.57079999987 7203403.610399999, 425902.3411999997 7203414.088399999, 425926.10030000005 7203426.2733, 425935.7176000001 7203431.5995000005, 425998.4367000004 7203466.334100001, 426023.35929999966 7203478.896200001, 426049.02190000005 7203490.2641, 426075.2093000002 7203500.448100001, 426101.77329999954 7203509.581700001, 426128.59530000016 7203517.715, 426148.61039999966 7203523.081099998, 426168.68850000016 7203527.8028, 426178.6205000002 7203529.762800001, 426098.2087000003 7203314.0887, 426093.1091 7203310.028700002, 426087.42899999954 7203232.986299999, 426069.2566999998 7203050.761799999, 426064.7418999998 7202962.9441, 426076.6986999996 7202909.183499999, 426087.99430000037 7202858.395799998, 426121.00299999956 7202828.158300001, 426143.1749 7202792.101399999, 426397.40199999977 7202417.205499999, 426710.22420000006 7201739.148800001, 426536.2028999999 7201395.826000001, 426459.94409999996 7201344.485300001, 426393.68769999966 7201276.638700001, 426309.24120000005 7201185.7236, 426303.93570000026 7201179.7798999995, 426104.5658999998 7200988.612, 425916.98840000015 7200643.130100001, 425938.85730000027 7200315.539299998, 425906.4115000004 7200161.0309000015, 425901.28050000034 7200108.668400001, 425858.0497000003 7199848.704399999, 425756.4900000002 7199237.986200001, 425791.5296 7199167.4738, 425818.63430000003 7199120.858899999, 425842.2598000001 7199073.287599999, 425883.3909 7198946.647300001, 425898.9305999996 7198893.199000001, 425906.8710000003 7198846.942299999, 426008.81429999974 7198575.862199999, 426073.1914999997 7198404.674899999, 426082.90869999956 7198376.584100001, 426101.74650000036 7198288.8607, 426200.2171 7197830.304400001, 426280.6723999996 7197675.604699999, 426341.92260000017 7197557.832699999, 426351.07799999975 7197540.228700001, 426385.5991000002 7197356.4639, 426468.1409 7196917.072700001, 426327.2764999997 7196887.344300002, 425313.2829 7196673.348099999, 424041.99619999994 7196777.027800001, 423605.49619999994 7196812.626499999, 423600.02249999996 7196823.215300001, 423588.676 7196847.306600001, 423578.5426000003 7196871.682399999, 423569.9530999996 7196896.3959, 423563.34970000014 7196921.528000001, 423558.85890000034 7196948.991799999, 423556.5525000002 7196976.9087000005, 423555.8426000001 7197005.159899998, 423556.27749999985 7197033.655699998, 423559.2923999997 7197091.128699999, 423575.3624 7197293.509199999, 423583.5155999996 7197427.039299998, 423586.0833999999 7197450.120299999, 423590.2204999998 7197471.842599999, 423596.69070000015 7197491.7678, 423606.4101999998 7197509.340399999, 423620.64639999997 7197524.647599999, 423638.3276000004 7197537.657400001, 423658.43209999986 7197549.204700001, 423676.07189999986 7197557.920600001, 423725.21839999966 7197582.204300001, 423747.3252999997 7197594.927499998, 423769.65249999985 7197610.490899999, 423790.6935999999 7197627.8224, 423810.42480000015 7197646.445099998, 423828.70409999974 7197665.975200001, 423845.24849999975 7197686.102499999, 423859.60639999993 7197706.5711, 423871.12179999985 7197727.1635, 423878.89049999975 7197747.685699999, 423881.70830000006 7197767.956099998, 423878.81549999956 7197787.5978999995, 423871.89800000004 7197807.188299999, 423868.2092000004 7197815.511100002, 423853.9064999996 7197847.7815000005, 423846.49710000027 7197869.684, 423842.27990000043 7197891.9465, 423840.4472000003 7197915.4133, 423840.3180999998 7197939.746399999, 423841.2879999997 7197964.665199999, 423844.3048999999 7198015.329399999, 423844.6694 7198025.168499999, 423845.2433000002 7198040.661200002, 423844.9938000003 7198065.7228000015, 423842.8426000001 7198090.295699999, 423837.9411000004 7198114.131900001, 423828.8186999997 7198138.831, 423816.41309999954 7198162.628400002, 423801.59690000024 7198185.7568, 423785.03670000006 7198208.395100001, 423772.09219999984 7198224.599199999, 423429.06099999975 7198598.922600001, 423238.99619999994 7198882.7294000015, 423230.9176000003 7198894.374499999, 423213.60030000005 7198918.2333, 423195.78780000005 7198941.625300001, 423177.28220000025 7198964.363899998, 423157.82359999977 7198986.203499999, 423138.1962000001 7199005.991599999, 423117.69159999955 7199024.953200001, 423096.53890000004 7199043.305599999, 423080.91060000006 7199056.2491, 423074.91390000004 7199061.215599999, 423030.7451999998 7199096.179299999, 422985.88100000005 7199130.4956, 422917.95239999983 7199181.332600001, 422849.33160000015 7199231.234499998, 422831.34690000024 7199243.633200001, 422802.80700000003 7199263.308699999, 422779.11450000014 7199278.671, 422755.37409999967 7199293.2201999985, 422728.2951999996 7199308.717099998, 422707.00459999964 7199320.901500002, 422657.80900000036 7199347.207699999, 422607.9464999996 7199372.247299999, 422588.11569999997 7199381.363400001, 422557.29569999967 7199395.531100001, 422531.5571999997 7199406.1675, 422503.75040000025 7199416.537099998, 422492.3671000004 7199420.399700001, 422475.6299999999 7199426.078899998, 422418.79849999957 7199443.361200001, 422361.6019000001 7199458.649900001, 422332.99260000046 7199465.427499998, 422304.43939999957 7199471.4004999995, 422287.3788999999 7199474.322700001, 422275.9961000001 7199476.272399999, 422247.7273000004 7199479.617899999, 422219.7142000003 7199480.8522000015, 422192.0608000001 7199479.1928, 422165.18450000044 7199474.081900001, 422138.6794999996 7199466.122900002, 422112.4670000002 7199456.058499999, 422092.02770000044 7199446.915100001, 422086.4955000002 7199444.440299999, 422060.73819999956 7199431.664099999, 422035.19159999955 7199417.9987, 422009.87540000025 7199403.607500002, 421984.83330000006 7199388.5647, 421982.55900000036 7199387.118999999, 421960.13570000045 7199372.865200002, 421935.8828999996 7199356.430599999, 421912.39969999995 7199339.383000001, 421889.3052000003 7199321.756900001, 421868.8562000003 7199305.5726, 421820.9232000001 7199267.636300001, 421774.79619999975 7199232.4584, 421751.14549999963 7199215.7665, 421726.69299999997 7199199.7861, 421701.7558000004 7199184.529599998, 421676.4592000004 7199169.8026, 421647.78170000017 7199154.0799, 421599.25710000005 7199127.475699998, 421468.6218999997 7199059.4102, 421415.87990000006 7199033.0504, 421389.33770000003 7199020.342099998, 421362.62820000015 7199008.1666, 421351.8487999998 7199003.605500001, 421335.6942999996 7198996.770100001, 421308.4615000002 7198986.488299999, 421280.83469999954 7198977.7705999985, 421254.8947999999 7198971.465300001, 421228.6564999996 7198966.688999999, 421213.82830000017 7198964.759199999, 421153.6467000004 7198960.363200001, 421149.4139999999 7198960.225699998, 421123.26070000045 7198960.850699998, 421097.4979999997 7198963.2601, 421072.3306999998 7198967.906399999, 421046.1514999997 7198975.8451000005, 421020.9921000004 7198986.458000001, 420996.98500000034 7198999.3418999985, 420974.3744999999 7199014.310699999, 420953.5357999997 7199031.3838, 420934.9974999996 7199050.783, 420918.94379999954 7199073.096000001, 420905.1880000001 7199097.476500001, 420893.10030000005 7199123.3301, 420882.199 7199150.210000001, 420879.07469999976 7199158.7546, 420872.1172000002 7199177.7828, 420862.57320000045 7199205.799199998, 420825.8030000003 7199319.036899999, 420816.10639999993 7199347.010499999, 420805.81790000014 7199374.591200002, 420794.6659000004 7199401.607299998, 420782.3005999997 7199427.8401999995, 420768.26960000023 7199453.0075, 420752.31060000043 7199476.7432, 420734.7012 7199499.427499998, 420715.88329999987 7199521.340100002, 420696.1936999997 7199542.694600001, 420682.51180000044 7199556.574200001, 420655.14829999954 7199584.3332, 420591.5563000003 7199645.486000001, 420441.5016999999 7199787.163699999, 420292.0220999997 7199929.425999999, 420227.5111999996 7199989.817200001, 420203.69739999995 7200011.084600002, 420183.6634999998 7200028.976199999, 420161.23610000033 7200047.880399998, 420138.2922 7200066.082699999, 420115.6512000002 7200082.735599998, 420092.49820000026 7200098.6510999985, 420068.9303000001 7200113.920499999, 420045.0083999997 7200128.574099999, 420020.7598000001 7200142.581, 419996.1799999997 7200155.845800001, 419971.23259999976 7200168.2018, 419945.8482999997 7200179.402399998, 419919.9215000002 7200189.107500002, 419893.24069999997 7200197.083999999, 419866.0592 7200203.623300001, 419838.5362999998 7200209.149900001, 419810.8074000003 7200214.014199998, 419748.2803999996 7200224.169100001, 419727.59729999956 7200227.5282000005, 419700.2814999996 7200232.600400001, 419673.44209999964 7200238.483800001, 419647.29569999967 7200245.5868999995, 419622.1174999997 7200254.419199999, 419598.2588999998 7200265.623799998, 419574.8940000003 7200280.508000001, 419552.96910000034 7200297.995000001, 419532.0862999996 7200317.3726, 419511.93929999974 7200338.094999999, 419493.4554000003 7200358.4629999995, 419492.29119999986 7200359.745900001, 419472.95689999964 7200382.005899999, 419395.98589999974 7200472.744100001, 419376.19070000015 7200494.9646999985, 419355.86730000004 7200516.629900001, 419334.8016999997 7200537.502099998, 419313.0438000001 7200557.201900002, 419290.54700000025 7200576.1039, 419267.5083999997 7200594.418000001, 419220.3810999999 7200629.898600001, 419154.3214999996 7200677.548799999, 419100.51130000036 7200716.363299999, 419053.0701000001 7200751.566300001, 419029.74729999993 7200769.642000001, 419006.8371000001 7200788.2097, 418984.9628999997 7200806.916200001, 418942.2991000004 7200845.627799999, 418900.48510000017 7200885.366799999, 418859.07490000036 7200925.6074, 418715.0636999998 7201067.5649, 418674.4299999997 7201108.48, 418634.70720000006 7201149.995999999, 418615.4757000003 7201171.1719, 418596.9028000003 7201192.7859000005, 418579.24170000013 7201215.007100001, 418562.8234000001 7201238.0568, 418547.73479999974 7201262.424600001, 418533.91860000044 7201287.641100001, 418527.5103000002 7201300.493299998, 418521.03500000015 7201313.479899999, 418497.0968000004 7201366.379099999, 418474.5477999998 7201420.2091999985, 418441.83210000023 7201501.7082, 418386.1206 7201642.781399999, 418366.4325000001 7201692.6358, 418344.39800000004 7201746.900699999, 418321.4073999999 7201800.524, 418317.1632000003 7201809.7194, 418309.24509999994 7201826.874299999, 418296.37770000007 7201852.728700001, 418282.5237999996 7201877.881900001, 418267.3108999999 7201902.060600001, 418251.60819999967 7201923.500700001, 418234.6041000001 7201943.941399999, 418216.5055999998 7201963.4657000005, 418197.4335000003 7201982.0823, 418177.4285000004 7201999.725299999, 418156.45409999974 7202016.2509, 418132.3362999996 7202032.939800002, 418107.28160000034 7202048.4527, 418085.8706 7202060.6653, 418081.5630999999 7202063.122299999, 418055.3831000002 7202077.197900001, 418028.8897000002 7202090.863200001, 417975.358 7202117.460099999, 417736.24899999984 7202232.686299998, 417689.1266999999 7202255.871399999, 417688.7917999998 7202255.555799998, 417570.8717 7202312.381299999, 417463.5027999999 7202365.221099999, 417413.5904000001 7202391.442699999, 417410.76389999967 7202392.9276, 417384.9615000002 7202407.509, 417359.76740000024 7202422.8521, 417335.43090000004 7202439.251499999, 417312.17310000025 7202456.9681, 417289.95529999956 7202475.800000001, 417268.7269000001 7202495.516100001, 417248.53809999954 7202515.971000001, 417229.54530000035 7202537.0967999995, 417212.0217000004 7202558.897500001, 417196.3722000001 7202581.447799999, 417183.1524 7202604.894900002, 417173.42250000034 7202627.083799999, 417171.8479000004 7202631.057300001, 417164.40249999985 7202649.8451000005, 417154.3457000004 7202673.433600001, 417143.3008000003 7202697.1822, 417131.4304999998 7202720.996300001, 417118.85199999996 7202744.789099999, 417105.6361999996 7202768.473499998, 417091.8063000003 7202791.953699999, 417077.3353000004 7202815.116999999, 417062.142 7202837.824900001, 417046.0851999996 7202859.902800001, 417028.95519999973 7202881.129500002, 417009.4844000004 7202902.4695999995, 416988.8869000003 7202922.866500001, 416967.46750000026 7202942.5689, 416945.57799999975 7202961.2936, 416923.01999999955 7202980.59, 416854.2006000001 7203035.6603000015, 416783.98500000034 7203089.145, 416781.2862 7203091.0898, 416736.26350000035 7203123.5337000005, 416688.26630000025 7203155.869100001, 416640.6827999996 7203186.295499999, 416615.08609999996 7203202.662799999, 416545.0630999999 7203246.1543000005, 416516.6292000003 7203263.8147, 416294.11429999955 7203400.328499999, 416220.9896 7203446.6373, 416197.22279999964 7203462.5370000005, 416179.5658999998 7203474.958900001, 416174.01609999966 7203478.863299999, 416151.6096000001 7203495.7995, 416130.3258999996 7203513.591600001, 416110.59219999984 7203532.5658, 416092.9670000002 7203553.1488999985, 416078.03029999975 7203575.4651999995, 416065.16559999995 7203599.363000002, 416053.8245000001 7203624.423999999, 416043.5828 7203650.325800002, 416034.9634999996 7203674.445700001, 416034.11429999955 7203676.821899999, 416025.1673999997 7203703.724199999, 415991.1054999996 7203812.9023, 415973.1264000004 7203867.1664, 415963.3459000001 7203893.908399999, 415952.73900000006 7203920.236900002, 415941.0064000003 7203946.0013, 415927.4840000002 7203971.848700002, 415912.7692999998 7203997.0973000005, 415897.17810000014 7204021.9043999985, 415864.2681 7204070.644099999, 415854.2734000003 7204084.581, 415749.04509999976 7204229.165100001, 415642.90550000034 7204375.001200002, 415638.2846999997 7204381.509799998, 415605.4023000002 7204430.5156, 415600.21360000037 7204438.851500001, 415849.57990000024 7204758.551800001, 419539.2428000001 7204072.775600001, 420453.67980000004 7204403.342700001, 422059.67059999984 7205774.981199998, 422598.8085000003 7205368.333700001, 422666.6180999996 7205302.1554000005)))"
